"Date","Price","Open","High","Low"
"1991-09-20",3.3332,3.3367,3.3424,3.3284
"1981-07-07",2.8581,2.8562,2.8618,2.8549
"2003-01-28",2.8594,2.8594,2.8594,2.8594
"1991-05-23",3.2995,3.299,3.3047,3.2951
"2001-04-20",3.0826,3.0826,3.0826,3.0826
"2010-04-19",3.4125,3.4125,3.4193,3.4105
"2008-05-30",3.112,3.112,3.1171,3.1112
"1991-09-27",3.3143,3.2985,3.3181000000000003,3.297
"1985-08-01",3.2807,3.2713,3.2833,3.271
"1998-04-13",3.1195,3.1216,3.124,3.1168
"1996-08-07",3.1279,3.1235,3.1325000000000003,3.1232
"1996-07-24",3.123,3.1185,3.1296,3.1164
"1994-07-29",3.3526,3.3528,3.359,3.3517
"2010-10-29",3.175,3.175,3.1772,3.1717
"2004-03-26",2.7188,2.7188,2.7188,2.7188
"1997-11-20",3.0664,3.0629,3.0677000000000003,3.0588
"1995-01-03",3.3861,3.3734,3.3874,3.3723
"2005-06-07",2.9616,2.9616,2.9616,2.9616
"1982-06-03",2.9117,2.9181,2.9183,2.9082
"2001-06-13",3.0477,3.0477,3.0477,3.0477
"2003-08-14",2.8033,2.8033,2.8033,2.8033
"2009-10-30",3.3388,3.3388,3.341,3.332
"1991-05-20",3.2891,3.2753,3.2932,3.2738
"1995-11-23",3.1239,3.1186,3.1297,3.1099
"1980-11-17",2.9623,2.9614000000000003,2.9712,2.9592
"1994-09-19",3.3439,3.3539000000000003,3.3579,3.3417
"1986-12-02",3.1915,3.19,3.1925,3.1856
"2003-03-21",2.8226,2.8226,2.8226,2.8226
"2007-10-17",3.0864000000000003,3.0864000000000003,3.1016,3.0857
"2001-12-17",2.9566,2.9566,2.9566,2.9566
"1981-11-18",2.896,2.8911,2.8977,2.8884
"1985-01-02",3.2361,3.2315,3.2391,3.2252
"2009-11-19",3.3015,3.3015,3.3129,3.2984
"2006-05-30",3.1328,3.1328,3.1349,3.1314
"1989-01-25",3.5688,3.5617,3.5703,3.5534
"2008-06-11",3.1128,3.1128,3.116,3.1031
"2001-11-29",2.9774000000000003,2.9774000000000003,2.9774000000000003,2.9774000000000003
"2012-03-01",3.222,3.222,3.222,3.222
"1995-12-07",3.1324,3.1315,3.1359,3.1271
"1992-11-18",3.303,3.2872,3.3054,3.2872
"1987-04-24",3.2798,3.279,3.2825,3.2762
"1981-07-01",2.8558,2.8602,2.8692,2.8516
"1984-01-13",3.1033,3.0957,3.105,3.0945
"1994-11-09",3.367,3.3609,3.3689,3.3577
"2009-12-23",3.3674,3.3674,3.3735,3.3664
"1983-09-21",3.0423,3.0359,3.0438,3.0336
"1993-12-13",3.3453,3.3453,3.3521,3.3426
"1998-07-01",3.1972,3.1978,3.2069,3.1944
"1991-11-12",3.3377,3.3363,3.3458,3.3313
"1999-09-09",3.3998,3.3998,3.3998,3.3998
"1991-07-30",3.3792,3.3632,3.3796,3.362
"1997-01-17",3.127,3.1319,3.1339,3.1257
"2011-09-12",3.3745000000000003,3.3527,3.375,3.3519
"1989-09-08",3.2634,3.2787,3.283,3.2617000000000003
"1980-03-27",3.049,3.0671,3.0678,3.0463
"1991-12-04",3.3588,3.3563,3.3628,3.3508
"2010-09-22",3.1589,3.1589,3.1635,3.1473
"2005-02-07",2.8375,2.8375,2.8375,2.8375
"1992-02-05",3.4435,3.4454,3.4484,3.4417
"2000-06-27",3.2158,3.2158,3.2158,3.2158
"1998-04-28",3.1182,3.1202,3.1222000000000003,3.1173
"1992-03-20",3.4087,3.4101,3.412,3.4013
"2010-12-06",3.2275,3.2275,3.2294,3.2252
"1996-08-26",3.1048,3.1056,3.1079,3.1029
"1984-12-21",3.2129000000000003,3.2131,3.2203,3.2097
"2006-07-17",3.1664000000000003,3.1664000000000003,3.1722,3.1630000000000003
"1997-06-16",3.1184000000000003,3.1162,3.1203000000000003,3.1153
"1982-04-14",2.8964,2.8933,2.9011,2.8921
"1999-07-23",3.4791,3.4791,3.4791,3.4791
"1985-02-20",3.1963,3.2018,3.202,3.1891
"2000-12-13",3.0211,3.0211,3.0211,3.0211
"2000-04-28",3.3179,3.3179,3.3179,3.3179
"1992-09-14",3.346,3.3457,3.354,3.342
"1991-06-04",3.3285,3.3185,3.3336,3.3158000000000003
"2004-01-01",2.7379,2.7379,2.7379,2.7379
"2008-08-08",3.0485,3.0485,3.0507,3.0418000000000003
"1983-07-08",2.9756,2.9777,2.9799,2.9745
"1996-01-08",3.0698,3.0851,3.0856,3.0692
"1987-01-14",3.1972,3.2077,3.2083,3.1955
"1983-08-04",3.0032,3.0088,3.0145,3.0009
"1997-10-29",3.0412,3.0459,3.0484,3.0373
"1987-05-19",3.2717,3.2579,3.2725,3.2559
"1991-04-16",3.2387,3.2384,3.2419,3.2354000000000003
"1994-07-21",3.3493,3.3546,3.3556,3.3479
"2011-11-18",3.3615,3.3543000000000003,3.3723,3.3453
"1979-12-31",3.0431,3.0452,3.0493,3.041
"2004-11-03",2.7761,2.7761,2.7761,2.7761
"1983-05-27",2.9814,2.9764,2.9831,2.9739
"2009-07-07",3.2184,3.2184,3.2197,3.2136
"2003-08-21",2.8118,2.8118,2.8118,2.8118
"2003-12-05",2.7736,2.7736,2.7736,2.7736
"2000-05-29",3.3154,3.3154,3.3154,3.3154
"1996-08-05",3.1271,3.1193,3.1282,3.1174
"1996-05-02",3.1114,3.1086,3.1119000000000003,3.1066000000000003
"2002-07-16",2.9404,2.9404,2.9404,2.9404
"2011-06-30",3.2425,3.2425,3.2457000000000003,3.2363
"2008-08-01",3.0489,3.0489,3.0511,3.0364
"2001-01-31",3.093,3.093,3.093,3.093
"1984-10-26",3.2413,3.2481,3.2529,3.2361
"2009-08-04",3.2270000000000003,3.2270000000000003,3.2315,3.2244
"2007-12-03",3.104,3.104,3.105,3.1011
"2004-10-07",2.7699,2.7699,2.7699,2.7699
"2010-05-03",3.3493,3.3493,3.3662,3.3466
"1995-06-23",3.3169,3.3193,3.3216,3.3165
"1999-08-19",3.3856,3.3856,3.3856,3.3856
"2004-03-24",2.7231,2.7231,2.7231,2.7231
"2002-08-22",2.9275,2.9275,2.9275,2.9275
"1993-12-02",3.3514,3.3642000000000003,3.3659,3.3504
"1980-01-25",3.0328,3.0345,3.0361,3.0295
"1995-11-22",3.1208,3.1366,3.1374,3.1114
"1981-01-12",2.9312,2.9129,2.9344,2.911
"2012-10-04",3.1107,3.0945,3.1107,3.0817
"1985-11-01",3.3056,3.3039,3.3102,3.3026
"1995-11-13",3.1789,3.1772,3.1846,3.1726
"2009-01-02",3.113,3.113,3.1193,3.1101
"2012-11-23",3.1769,3.1818,3.1869,3.1723
"2011-05-04",3.2522,3.2522,3.253,3.2419
"1989-08-10",3.3487,3.3467,3.3539000000000003,3.3346
"2005-12-06",3.0185,3.0185,3.0257,3.0162
"1987-05-21",3.2764,3.2697000000000003,3.2772,3.2658
"1993-08-10",3.2927,3.2875,3.2954,3.2826
"1995-09-05",3.2375,3.2487,3.2535,3.2365
"2010-05-05",3.3457,3.3457,3.3588,3.3457
"1984-09-14",3.2435,3.2411000000000003,3.2441,3.2357
"2005-09-16",2.9851,2.9851,2.9861,2.9842
"1999-09-03",3.3824,3.3824,3.3824,3.3824
"2006-01-13",3.0077,3.0077,3.0119,3.0024
"2011-03-30",3.27,3.27,3.2853000000000003,3.263
"1996-07-15",3.1267,3.1313,3.1328,3.1258
"2000-02-09",3.4449,3.4449,3.4449,3.4449
"1997-01-20",3.1241000000000003,3.127,3.1286,3.1235
"1996-11-20",3.0874,3.0893,3.0922,3.0779
"2007-02-02",3.2345,3.2345,3.2428,3.2312000000000003
"2009-05-26",3.1942,3.1942,3.2096,3.1926
"1997-07-21",3.1174,3.1161000000000003,3.1198,3.1147
"2010-03-02",3.3339,3.3339,3.3339,3.3339
"1994-12-27",3.3709,3.3687,3.3727,3.3642000000000003
"1990-04-23",3.4053,3.3994,3.412,3.3983
"1986-05-30",3.2437,3.247,3.2487,3.2383
"1991-02-07",3.3607,3.3584,3.3627,3.3545
"2005-03-01",2.8642,2.8642,2.8642,2.8642
"2006-09-28",3.1175,3.1175,3.1193,3.1132
"2003-02-18",2.8462,2.8462,2.8462,2.8462
"1998-03-19",3.1159,3.1083,3.1163,3.1079
"2004-10-13",2.7654,2.7654,2.7654,2.7654
"2000-07-27",3.2186,3.2186,3.2186,3.2186
"1996-04-11",3.1269,3.1258,3.1298,3.1151
"1993-05-11",3.2198,3.2239,3.225,3.2167
"1999-03-01",3.2103,3.2161,3.2211,3.2096
"2007-07-31",3.2239,3.2239,3.225,3.2213000000000003
"2003-06-17",2.8678,2.8678,2.8678,2.8678
"2012-01-10",3.2519,3.2543,3.2672,3.2484
"1988-07-04",3.3798,3.3784,3.3817,3.3767
"1992-01-28",3.4231,3.4174,3.4248000000000003,3.4062
"1986-08-08",3.1949,3.2018,3.2079,3.193
"1998-05-15",3.1399,3.1413,3.1459,3.1373
"2007-09-28",3.1323,3.1323,3.1343,3.1180000000000003
"1998-01-30",3.0675,3.0766,3.0772,3.0671
"1986-07-21",3.1923,3.2022,3.2033,3.19
"1996-12-30",3.0867,3.0873,3.0896,3.0835
"1985-10-11",3.3463000000000003,3.3547,3.3582,3.3386
"1981-12-31",2.8927,2.8896,2.901,2.8894
"1989-10-24",3.4072,3.3946,3.4223,3.3918
"1981-11-06",2.9109,2.9155,2.9218,2.9078
"1987-08-24",3.2763,3.2726,3.2785,3.2679
"1997-07-29",3.1215,3.1253,3.1262,3.119
"1989-08-30",3.2952,3.298,3.3118,3.2792
"2002-03-20",2.9202,2.9202,2.9202,2.9202
"1983-09-02",3.0287,3.0229,3.0335,3.0209
"2012-02-02",3.2245,3.2287,3.2287,3.2183
"2011-09-19",3.3737,3.3825000000000003,3.3836,3.3691
"1994-10-19",3.3672,3.3662,3.371,3.3624
"1998-09-08",3.161,3.1609,3.1625,3.1579
"2008-02-27",3.1664000000000003,3.1664000000000003,3.1788,3.1652
"1980-03-10",3.0774,3.068,3.0798,3.0669
"2005-07-04",2.9689,2.9689,2.9689,2.9689
"1983-07-28",3.0125,3.0111,3.014,3.0068
"1985-07-08",3.2332,3.2325,3.2344,3.2289000000000003
"1981-02-13",2.952,2.9417,2.9539,2.9414
"1987-11-09",3.2919,3.2941000000000003,3.2992,3.2909
"1993-07-09",3.2855,3.2757,3.2872,3.2754000000000003
"1988-11-24",3.4866,3.4862,3.4915000000000003,3.4801
"1996-06-17",3.1021,3.1083,3.1096,3.1018
"1988-06-01",3.3796,3.3744,3.3828,3.372
"1985-11-04",3.2974,3.3056,3.3079,3.2943
"1985-11-13",3.2973,3.3026,3.3038,3.2939
"2003-11-10",2.78,2.78,2.78,2.78
"2010-01-28",3.3956,3.3956,3.3982,3.3925
"1991-09-03",3.4034,3.4216,3.425,3.4025
"2008-04-17",3.1148,3.1148,3.1164,3.1119000000000003
"1982-01-13",2.8834,2.8784,2.8869,2.8743
"1995-06-28",3.3133,3.3178,3.3197,3.3131
"1982-10-29",2.8757,2.8702,2.8779,2.8676
"2000-08-30",3.1813,3.1813,3.1813,3.1813
"1993-10-20",3.3188,3.3245,3.3255,3.3159
"1989-10-27",3.3879,3.3993,3.4058,3.384
"1997-05-09",3.1054,3.1063,3.1115,3.1002
"1988-10-27",3.4748,3.4726,3.4783,3.4687
"1998-07-13",3.2035,3.2024,3.2094,3.2016
"1998-12-23",3.2338,3.2409,3.2414,3.232
"2008-12-24",3.1,3.1,3.1118,3.0978000000000003
"2000-01-26",3.4571,3.4571,3.4571,3.4571
"1984-11-19",3.2532,3.2712000000000003,3.2766,3.2493
"2007-02-26",3.275,3.275,3.2754000000000003,3.2671
"2010-07-22",3.19,3.19,3.2129000000000003,3.19
"2002-02-18",2.9327,2.9327,2.9327,2.9327
"2007-12-12",3.1118,3.1118,3.1164,3.111
"2006-11-06",3.144,3.144,3.1452,3.1351
"1984-04-17",3.1488,3.1494,3.1521,3.1452
"1983-12-14",3.0782,3.0696000000000003,3.0804,3.0668
"1986-07-30",3.2024,3.1993,3.2056,3.1953
"1982-11-10",2.8766,2.8719,2.8777,2.8689
"1983-03-31",3.0083,3.0118,3.0136000000000003,3.0055
"2009-05-05",3.2102,3.2102,3.2146,3.2081
"1984-07-26",3.1629,3.1662,3.1759,3.162
"2007-11-07",3.1108,3.1108,3.1136,3.1066000000000003
"1999-09-24",3.443,3.443,3.443,3.443
"1987-10-05",3.3280000000000003,3.3238000000000003,3.3292,3.3211
"1986-09-02",3.1721,3.169,3.1732,3.1641
"2001-09-28",3.0193000000000003,3.0193000000000003,3.0193000000000003,3.0193000000000003
"2000-06-16",3.2349,3.2349,3.2349,3.2349
"2011-08-31",3.3335,3.3213,3.3343,3.3173
"2012-04-18",3.174,3.1744000000000003,3.1837,3.1706000000000003
"1991-09-19",3.3373,3.3619000000000003,3.3634,3.3361
"2000-08-25",3.1946000000000003,3.1946000000000003,3.1946000000000003,3.1946000000000003
"1997-10-24",3.0457,3.0438,3.0469,3.0427
"2008-04-25",3.1333,3.1333,3.1342,3.1272
"2008-07-11",3.0986,3.0986,3.1037,3.0974
"1998-08-06",3.1759,3.1742,3.1789,3.1734
"2009-01-07",3.1139,3.1139,3.1178,3.1107
"1982-10-19",2.8765,2.8768,2.8802,2.8738
"2006-01-09",3.0133,3.0133,3.0233,3.0133
"1998-03-05",3.0885,3.093,3.0939,3.0883000000000003
"1982-08-31",2.8767,2.8775,2.8825,2.8764
"1988-11-17",3.4768,3.463,3.4781,3.4591000000000003
"1995-06-07",3.3411,3.3363,3.3433,3.3343
"1990-10-25",3.4335,3.4352,3.4364,3.4274
"2010-10-05",3.1774,3.1774,3.1804,3.1692
"2008-01-22",3.1862,3.1862,3.1944,3.1827
"1987-07-23",3.2672,3.2698,3.2714,3.2638
"1983-11-30",3.0741,3.0783,3.0823,3.069
"2004-05-27",2.6444,2.6444,2.6444,2.6444
"1982-11-26",2.877,2.8823,2.883,2.8742
"1990-09-27",3.5046,3.5084,3.5111,3.5031
"1989-02-09",3.5896,3.5940000000000003,3.5984,3.5846
"1994-12-05",3.3533,3.3519,3.3555,3.3498
"2000-01-31",3.4582,3.4582,3.4582,3.4582
"2002-04-01",2.9605,2.9605,2.9605,2.9605
"1996-03-07",3.1204,3.1267,3.129,3.1178
"2009-12-07",3.3285,3.3285,3.3336,3.3165
"1991-02-11",3.358,3.3653,3.3668,3.3518
"1992-12-11",3.3071,3.3126,3.3191,3.3044
"1993-04-06",3.2562,3.2579,3.2627,3.254
"1982-11-05",2.8649,2.8688,2.8697,2.8628
"2008-09-03",3.0588,3.0588,3.0634,3.0549
"1981-11-11",2.899,2.8975,2.9021,2.8932
"1988-07-14",3.4074,3.3967,3.4101,3.3962000000000003
"1990-06-14",3.4236,3.4133,3.4269,3.4083
"1998-09-14",3.1665,3.1642,3.168,3.1623
"2009-08-25",3.2344,3.2344,3.2355,3.2275
"1997-04-04",3.1367000000000003,3.1152,3.1377,3.1136
"2007-11-01",3.1033,3.1033,3.1048,3.0861
"2005-02-24",2.8634,2.8634,2.8634,2.8634
"1997-11-18",3.0713,3.06,3.072,3.0595
"2005-02-21",2.8651,2.8651,2.8651,2.8651
"1981-10-27",2.9347,2.9299,2.9383,2.9285
"2005-02-02",2.8342,2.8342,2.8342,2.8342
"1993-01-19",3.3198,3.321,3.3256,3.3135
"1989-11-14",3.2889,3.309,3.3105,3.2856
"2004-02-19",2.7522,2.7522,2.7522,2.7522
"1980-12-23",2.9016,2.9037,2.9111,2.899
"2000-10-09",3.1019,3.1019,3.1019,3.1019
"2006-06-27",3.1449,3.1449,3.1469,3.1439
"1986-11-11",3.2281,3.231,3.2326,3.2259
"1996-04-05",3.1292,3.1113,3.1307,3.108
"1994-10-27",3.3805,3.3744,3.3821000000000003,3.3729
"1992-03-05",3.4407,3.4353,3.4414,3.4268
"2010-09-28",3.1835,3.1835,3.1858,3.169
"1989-11-08",3.3162000000000003,3.319,3.3336,3.3092
"1993-06-03",3.2401,3.2379,3.2444,3.2341
"1996-02-08",3.0604,3.066,3.0685,3.0569
"2004-01-06",2.7346,2.7346,2.7346,2.7346
"1983-05-05",2.9812,2.9786,2.9851,2.9754
"1999-07-27",3.4799,3.4799,3.4799,3.4799
"2004-09-30",2.7406,2.7406,2.7406,2.7406
"2002-12-16",2.8379,2.8379,2.8379,2.8379
"2003-09-09",2.8342,2.8342,2.8342,2.8342
"1995-08-16",3.2763,3.2811,3.2837,3.2744
"2007-03-21",3.264,3.264,3.2664,3.2573
"1988-04-07",3.3312,3.3314,3.3325,3.3279
"1999-08-02",3.4596,3.4596,3.4596,3.4596
"1981-03-31",2.9057,2.9038,2.9068,2.8997
"2009-07-09",3.217,3.217,3.2201,3.2139
"1989-11-29",3.283,3.3028,3.307,3.2812
"2012-08-14",3.2011000000000003,3.1959,3.2011000000000003,3.192
"1982-04-27",2.915,2.9147,2.9166,2.9073
"2011-07-04",3.2422,3.2422,3.2425,3.2353
"1982-05-14",2.9143,2.8984,2.9172,2.895
"2011-08-02",3.2565,3.2728,3.2728,3.2541
"1980-10-08",2.9745,2.9929,2.9929,2.9723
"1991-04-15",3.238,3.2299,3.2414,3.2243
"2003-04-02",2.8079,2.8079,2.8079,2.8079
"1996-10-28",3.0917,3.0968,3.0992,3.0899
"2004-08-23",2.7207,2.7207,2.7207,2.7207
"2003-08-11",2.8187,2.8187,2.8187,2.8187
"1984-08-22",3.1942,3.1785,3.1949,3.177
"2006-04-25",3.1269,3.1269,3.1281,3.1234
"2002-06-26",2.9608,2.9608,2.9608,2.9608
"2002-03-14",2.9173,2.9173,2.9173,2.9173
"1980-03-17",3.0655,3.0708,3.0727,3.0642
"2006-12-08",3.1259,3.1259,3.1324,3.1241000000000003
"1989-06-30",3.4269,3.4234,3.4349,3.4197
"1984-01-20",3.1233,3.1183,3.129,3.1151
"2004-03-10",2.727,2.727,2.727,2.727
"1989-11-03",3.3440000000000003,3.371,3.3752,3.3415
"2001-09-20",3.053,3.053,3.053,3.053
"2000-02-23",3.4341,3.4341,3.4341,3.4341
"2009-02-20",3.1711,3.1711,3.1759,3.166
"1989-09-28",3.2771,3.2702,3.2849,3.2549
"1984-09-25",3.2484,3.2434000000000003,3.2513,3.2425
"2011-12-20",3.3395,3.3347,3.3414,3.329
"1997-04-28",3.1026,3.1072,3.1087,3.0972
"1988-04-14",3.3396,3.3403,3.3409,3.3373
"2009-02-04",3.145,3.145,3.1481,3.1313
"1984-02-21",3.1765,3.1714,3.1771000000000003,3.1653
"2008-10-07",3.1133,3.1133,3.1156,3.1055
"1989-05-12",3.5848,3.5859,3.5889,3.5805
"2004-01-07",2.7408,2.7408,2.7408,2.7408
"2003-10-27",2.7829,2.7829,2.7829,2.7829
"1993-06-14",3.2289000000000003,3.2322,3.2344,3.2263
"1980-07-08",3.0166,3.0181,3.0198,3.0076
"1993-04-26",3.247,3.2492,3.2511,3.2445
"2007-03-19",3.2588,3.2588,3.2615,3.24
"1980-09-23",2.9852,2.9942,2.996,2.983
"1986-07-16",3.2041,3.2014,3.2058,3.1991
"2003-06-13",2.8623,2.8623,2.8623,2.8623
"1981-11-19",2.8932,2.8958,2.8993,2.8898
"1984-09-17",3.2375,3.2423,3.2434000000000003,3.2341
"2009-03-03",3.1887,3.1887,3.1887,3.1887
"2000-02-01",3.4603,3.4603,3.4603,3.4603
"2005-03-15",2.8654,2.8654,2.8654,2.8654
"2003-02-26",2.8386,2.8386,2.8386,2.8386
"2007-01-30",3.2261,3.2261,3.2419,3.2166
"1993-04-07",3.2517,3.2563,3.2576,3.2435
"1995-08-15",3.2809,3.2837,3.2847,3.2706
"1982-01-04",2.8901,2.8927,2.8935,2.8896
"2002-01-18",2.9456,2.9456,2.9456,2.9456
"2004-05-03",2.7078,2.7078,2.7078,2.7078
"1997-12-23",3.0537,3.0611,3.0618,3.0526
"1984-06-15",3.1381,3.1244,3.1384,3.1238
"1981-01-19",2.9465,2.9314,2.9506,2.9294
"1985-06-11",3.2177,3.2194000000000003,3.2202,3.214
"1999-11-02",3.4721,3.4721,3.4721,3.4721
"1982-06-22",2.9038,2.9086,2.9095,2.9012
"2003-04-07",2.8088,2.8088,2.8088,2.8088
"1985-10-02",3.3511,3.339,3.3520000000000003,3.3381
"1997-02-10",3.1408,3.1407,3.1448,3.1373
"1993-01-28",3.3323,3.3359,3.3382,3.3277
"2002-05-31",2.9533,2.9533,2.9533,2.9533
"2011-01-19",3.2537000000000003,3.2537000000000003,3.2567,3.2505
"2003-07-16",2.8517,2.8517,2.8517,2.8517
"2004-07-14",2.737,2.737,2.737,2.737
"1981-11-23",2.8827,2.8859,2.8887,2.8796
"1990-09-26",3.5088,3.5006,3.5118,3.497
"1981-07-09",2.8521,2.8576,2.8601,2.8515
"2001-04-26",3.0867,3.0867,3.0867,3.0867
"2001-09-24",3.0466,3.0466,3.0466,3.0466
"2000-02-24",3.442,3.442,3.442,3.442
"2002-05-29",2.9385,2.9385,2.9385,2.9385
"1990-08-30",3.4878,3.4731,3.4909,3.4701
"2008-08-29",3.0623,3.0623,3.0623,3.0492
"1980-04-25",3.0425,3.0391,3.0427,3.036
"2002-01-24",2.9388,2.9388,2.9388,2.9388
"1987-05-14",3.2697000000000003,3.263,3.2699,3.2624
"1997-03-27",3.1194,3.1154,3.1218,3.1144
"2002-11-26",2.8326,2.8326,2.8326,2.8326
"1987-02-18",3.2532,3.2449,3.2551,3.2404
"1984-06-11",3.1288,3.1271,3.1313,3.1241000000000003
"2002-10-28",2.8747,2.8747,2.8747,2.8747
"1986-12-01",3.1905,3.1903,3.1925,3.1878
"1982-04-01",2.884,2.8815,2.8847,2.8784
"2005-02-01",2.8348,2.8348,2.8348,2.8348
"1988-03-29",3.3524000000000003,3.3494,3.3555,3.3487
"1998-08-24",3.1785,3.1853,3.1859,3.1763
"2003-07-18",2.8503,2.8503,2.8503,2.8503
"1992-10-23",3.2936,3.307,3.3081,3.291
"2010-01-18",3.3915,3.3915,3.3952,3.3905000000000003
"2004-04-08",2.7108,2.7108,2.7108,2.7108
"2000-10-10",3.1028,3.1028,3.1028,3.1028
"1999-02-04",3.2270000000000003,3.2304,3.2336,3.2253
"2002-12-19",2.8422,2.8422,2.8422,2.8422
"2002-09-24",2.8839,2.8839,2.8839,2.8839
"2003-01-06",2.8448,2.8448,2.8448,2.8448
"2002-09-20",2.8848000000000003,2.8848000000000003,2.8848000000000003,2.8848000000000003
"2005-06-08",2.965,2.965,2.965,2.965
"1989-07-26",3.4021,3.4124,3.4176,3.3976
"2000-03-20",3.385,3.385,3.385,3.385
"1981-04-15",2.8924,2.8996,2.9024,2.8906
"1982-04-20",2.9182,2.9116,2.9185,2.9095
"2000-06-20",3.2152000000000003,3.2152000000000003,3.2152000000000003,3.2152000000000003
"2001-10-24",2.957,2.957,2.957,2.957
"1985-02-04",3.2111,3.1939,3.2118,3.1926
"1981-01-07",2.9077,2.9026,2.9158,2.9019
"1982-10-28",2.8698,2.8695,2.8722,2.8679
"1990-07-27",3.4533,3.4638,3.467,3.4518
"2006-11-13",3.1559,3.1559,3.1584000000000003,3.1493
"2011-01-20",3.2605,3.2605,3.2627,3.2462
"1993-04-21",3.257,3.2548,3.2585,3.252
"1988-08-03",3.4147,3.4103000000000003,3.4173,3.4094
"1988-10-24",3.459,3.472,3.4748,3.4569
"1985-02-05",3.2161,3.2104,3.218,3.2096
"2006-10-02",3.1164,3.1164,3.1209,3.1145
"2009-11-04",3.3367,3.3367,3.3402000000000003,3.3345
"1988-12-07",3.457,3.4579,3.46,3.4531
"2007-10-30",3.0915,3.0915,3.0941,3.0827
"2004-10-11",2.7826,2.7826,2.7826,2.7826
"2003-07-21",2.8519,2.8519,2.8519,2.8519
"1996-02-29",3.1202,3.1223,3.129,3.1176
"1983-05-13",2.9846,2.9783,2.9889,2.977
"1986-09-09",3.1812,3.1728,3.1825,3.1684
"2004-10-19",2.7688,2.7688,2.7688,2.7688
"2007-01-22",3.222,3.222,3.2312000000000003,3.2148000000000003
"1985-01-22",3.1845,3.1855,3.1919,3.1816
"1991-05-31",3.316,3.3229,3.3241,3.3132
"1989-06-27",3.4517,3.4607,3.4607,3.4466
"1994-04-22",3.3085,3.3118,3.3151,3.3064
"2009-08-31",3.2302,3.2302,3.2335000000000003,3.229
"2000-11-03",3.0714,3.0714,3.0714,3.0714
"1994-07-26",3.3489,3.3526,3.3529,3.3471
"2010-04-05",3.3874,3.3874,3.3925,3.3842
"2005-11-08",3.023,3.023,3.0258000000000003,3.0225
"1981-02-05",2.9444,2.9542,2.9546,2.943
"1983-06-08",2.9782,2.981,2.9864,2.975
"1996-08-02",3.1185,3.122,3.129,3.117
"1982-04-06",2.8776,2.8814,2.8816,2.8746
"1985-10-24",3.3106,3.3218,3.3226,3.3056
"2004-03-09",2.729,2.729,2.729,2.729
"2010-08-09",3.1797,3.1797,3.1839,3.1728
"2012-12-24",3.158,3.1557,3.1614,3.151
"2000-03-13",3.3965,3.3965,3.3965,3.3965
"2002-12-20",2.8447,2.8447,2.8447,2.8447
"1991-09-06",3.3784,3.3777,3.3828,3.3672
"2003-06-23",2.8555,2.8555,2.8555,2.8555
"2004-08-19",2.7203,2.7203,2.7203,2.7203
"2010-05-06",3.3365,3.3365,3.3471,3.3357
"2011-12-26",3.2924,3.3005,3.3045,3.2862
"1981-10-08",2.9209,2.9318,2.9334,2.9171
"2010-07-02",3.177,3.177,3.1795,3.1562
"1996-04-08",3.1284,3.1292,3.1345,3.1214
"2010-12-07",3.2285,3.2285,3.2334,3.2269
"1995-03-27",3.3591,3.3635,3.3639,3.3588
"2002-04-08",2.9459,2.9459,2.9459,2.9459
"2005-11-02",3.0258000000000003,3.0258000000000003,3.0292,3.0239000000000003
"1987-07-03",3.2704,3.2668,3.2744,3.2647
"1997-08-08",3.1201,3.1151,3.1207000000000003,3.1103
"2006-11-10",3.153,3.153,3.1542,3.1435
"2000-07-05",3.2039,3.2039,3.2039,3.2039
"2008-03-27",3.1143,3.1143,3.1266,3.1126
"1993-10-15",3.323,3.3164,3.3239,3.3155
"1995-07-14",3.2960000000000003,3.2938,3.2995,3.2922
"1992-04-10",3.4168000000000003,3.4442,3.4456,3.4156
"1995-05-29",3.3397,3.3409,3.3416,3.3366
"1998-08-27",3.1813,3.176,3.1819,3.1752
"2003-05-19",2.8137,2.8137,2.8137,2.8137
"1991-03-01",3.2814,3.2968,3.2998000000000003,3.2789
"2010-01-29",3.3888,3.3888,3.3955,3.3884
"1990-04-25",3.4036,3.408,3.4154,3.4002
"1995-06-08",3.3386,3.3401,3.3415,3.3378
"1990-11-09",3.4503,3.451,3.4556,3.4446000000000003
"2009-02-25",3.1707,3.1707,3.1754,3.1668000000000003
"2007-05-17",3.2402,3.2402,3.2447,3.2382
"1981-03-17",2.9263,2.9239,2.9297,2.9221
"1999-01-06",3.2336,3.2323,3.2366,3.2268
"1989-10-02",3.2937000000000003,3.2726,3.2964,3.2717
"1991-08-01",3.3834,3.3679,3.3861,3.3636
"1998-04-09",3.1257,3.1277,3.1284,3.1205
"1982-10-06",2.8617,2.8655,2.8676,2.8599
"1996-11-28",3.0837000000000003,3.0938,3.0951,3.0812
"1990-03-23",3.3937,3.3832,3.3982,3.379
"1999-03-29",3.172,3.1695,3.175,3.1688
"1995-12-14",3.1353,3.1385,3.1429,3.1317
"1992-04-13",3.4213,3.4164000000000003,3.4221,3.4074
"1992-12-14",3.3141,3.3067,3.3161,3.2975000000000003
"1981-06-09",2.8542,2.8503,2.8562,2.8473
"2012-11-12",3.1707,3.1723,3.1735,3.1658
"1981-06-02",2.8717,2.8683,2.8746,2.8659
"2002-04-16",2.962,2.962,2.962,2.962
"2003-04-03",2.809,2.809,2.809,2.809
"1985-01-10",3.2086,3.2083,3.2117,3.2064
